Temperature (C),Humidity,Pressure (millibars),Visibility (km),Precip Type,Wind Speed (km/h),Visibility (km).1,Visibility,Wind Speed,Apparent Temperature (C)
12.97777778,0.68,1010.84,15.5526,0.0,9.5473,15.5526,16,10,12.97777778
2.777777778,1.0,1025.03,0.322,0.0,9.66,0.322,0,10,0.1
14.14444444,0.81,1019.72,9.982,0.0,4.3953,9.982,10,4,14.14444444
3.333333333,0.96,997.05,14.0231,0.0,6.2307,14.0231,14,6,1.75
5.044444444,0.93,995.91,8.05,0.0,23.3128,8.05,8,23,0.766666667
1.116666667,0.79,1016.87,11.0446,0.0,4.8622,11.0446,11,5,-0.244444444
14.02777778,0.58,1023.37,9.982,0.0,11.7208,9.982,10,12,14.02777778
19.4,0.93,1018.23,14.7315,0.0,6.279,14.7315,15,6,19.4
31.15555556,0.34,1017.13,16.1,0.0,7.6314,16.1,16,8,30.31111111
21.18333333,0.46,1020.1,16.1,0.0,4.9105,16.1,16,5,21.18333333
7.4,0.57,1022.67,14.9569,0.0,22.6849,14.9569,15,23,3.833333333
22.75555556,0.44,1018.26,9.982,0.0,7.9051,9.982,10,8,22.75555556
38.98333333,0.18,1013.34,9.982,0.0,8.9355,9.982,10,9,37.46111111
4.066666667,0.92,1027.86,8.7584,0.0,1.9159,8.7584,9,2,4.066666667
2.872222222,0.82,1011.86,9.982,0.0,8.6618,9.982,10,9,0.466666667
21.51111111,0.57,1007.8,10.3523,0.0,8.2593,10.3523,10,8,21.51111111
11.13888889,0.86,1012.01,15.8263,0.0,3.864,15.8263,16,4,11.13888889
7.244444444,0.71,1025.93,9.982,0.0,16.8084,9.982,10,17,4.288888889
12.55,0.8,1011.36,15.8263,0.0,6.1663,15.8263,16,6,12.55
-12.31111111,0.77,1027.3,15.1501,1.0,9.821,15.1501,15,10,-17.92222222
4.216666667,0.9,1024.24,14.5866,0.0,3.5742,14.5866,15,4,4.216666667
-2.888888889,1.0,1021.3,3.7513,1.0,7.8407,3.7513,4,8,-6.05
4.05,0.88,1019.85,10.2557,0.0,9.6922,10.2557,10,10,1.616666667
17.22222222,0.52,1019.8,9.982,0.0,4.83,9.982,10,5,17.22222222
5.0,0.65,1001.8,9.982,0.0,24.15,9.982,10,24,0.622222222
35.04444444,0.3,1016.28,16.1,0.0,4.2504,16.1,16,4,34.66666667
-8.333333333,0.88,1030.3,0.644,1.0,6.44,0.644,1,6,-11.80555556
10.55555556,0.61,1012.48,15.8263,0.0,17.227,15.8263,16,17,10.55555556
22.21111111,0.43,1015.51,10.3201,0.0,23.5221,10.3201,10,24,22.21111111
9.933333333,0.57,1019.1,9.982,0.0,22.1214,9.982,10,22,7.111111111
12.87222222,0.82,1020.91,16.1,0.0,10.7226,16.1,16,11,12.87222222
22.22777778,0.55,1015.1,9.982,0.0,10.948,9.982,10,11,22.22777778
5.005555556,0.76,1018.17,8.05,0.0,15.9873,8.05,8,16,1.622222222
13.88333333,0.83,1023.79,7.9695,0.0,7.8246,7.9695,8,8,13.88333333
-0.783333333,0.96,1020.11,8.0178,1.0,9.5473,8.0178,8,10,-4.105555556
16.98888889,0.49,1012.37,10.0786,0.0,26.2913,10.0786,10,26,16.98888889
-7.483333333,0.92,1023.67,0.5152,1.0,2.8497,0.5152,1,3,-7.483333333
12.02777778,0.75,1014.17,10.787,0.0,8.7101,10.787,11,9,12.02777778
5.588888889,0.86,1016.1,15.1501,0.0,13.8943,15.1501,15,14,2.666666667
20.56111111,0.76,1013.15,11.27,0.0,11.9462,11.27,11,12,20.56111111
8.866666667,0.93,1020.8,1.0465,0.0,3.22,1.0465,1,3,8.866666667
2.827777778,0.96,1027.87,8.05,0.0,23.2484,8.05,8,23,-2.061111111
17.35,0.66,1013.32,11.4471,0.0,12.8478,11.4471,11,13,17.35
-1.55,0.96,1018.38,4.2504,1.0,4.0733,4.2504,4,4,-1.55
7.922222222,0.82,1020.12,6.3434,0.0,11.3022,6.3434,6,11,5.927777778
14.53888889,0.92,1007.77,14.0875,0.0,5.2164,14.0875,14,5,14.53888889
-5.555555556,0.77,1024.8,16.1,1.0,14.49,16.1,16,14,-11.12777778
20.0,0.87,1005.4,11.27,0.0,25.76,11.27,11,26,20.0
27.02222222,0.68,1017.32,10.3523,0.0,4.0733,10.3523,10,4,28.71111111
11.4,0.92,1001.84,9.8693,0.0,2.8658,9.8693,10,3,11.4
-0.455555556,0.93,1028.29,2.9302,1.0,6.8425,2.9302,3,7,-2.855555556
28.95555556,0.36,1013.77,9.982,0.0,12.2038,9.982,10,12,28.25555556
17.06111111,0.76,1016.21,14.329,0.0,19.0624,14.329,14,19,17.06111111
-1.661111111,0.91,1018.37,7.5509,1.0,10.9802,7.5509,8,11,-5.538888889
9.044444444,0.76,1022.11,9.982,0.0,14.2163,9.982,10,14,6.855555556
8.9,0.9,1011.29,6.6332,0.0,13.3469,6.6332,7,13,6.794444444
17.26666667,0.47,1012.83,9.982,0.0,15.5365,9.982,10,16,17.26666667
1.233333333,0.59,1026.92,10.3523,0.0,21.7028,10.3523,10,22,-3.894444444
22.73333333,0.57,1012.34,9.982,0.0,8.0017,9.982,10,8,22.73333333
7.238888889,0.93,1009.77,4.2021,0.0,0.4347,4.2021,4,0,7.238888889
17.77777778,0.51,1014.43,16.1,0.0,4.6046,16.1,16,5,17.77777778
17.24444444,0.93,1011.02,9.982,0.0,10.465,9.982,10,10,17.24444444
-2.016666667,0.94,1017.33,4.8139,1.0,14.9569,4.8139,5,15,-6.872222222
7.038888889,0.93,1024.36,7.9695,0.0,17.0499,7.9695,8,17,4.005555556
0.0,0.69,1006.7,9.982,1.0,27.37,9.982,10,27,-6.166666667
9.3,0.89,1023.6,6.0053,,14.0875,6.0053,6,14,7.183333333
7.311111111,0.76,1020.13,14.0875,0.0,6.9069,14.0875,14,7,6.138888889
20.07222222,0.44,1020.06,10.3523,0.0,9.338,10.3523,10,9,20.07222222
22.33888889,0.64,1014.49,10.8836,0.0,20.4148,10.8836,11,20,22.33888889
7.738888889,0.73,976.62,10.3523,0.0,30.6383,10.3523,10,31,3.594444444
24.36666667,0.65,1015.49,16.1,0.0,10.7548,16.1,16,11,24.36666667
1.083333333,0.91,1033.2,4.347,0.0,3.059,4.347,4,3,1.083333333
10.68888889,0.81,1016.2,6.8425,0.0,13.041,6.8425,7,13,10.68888889
0.555555556,0.82,1024.0,15.134,0.0,3.22,15.134,15,3,0.555555556
12.26111111,0.79,1007.42,11.2056,0.0,12.7834,11.2056,11,13,12.26111111
3.111111111,0.83,1016.58,14.5705,0.0,6.44,14.5705,15,6,1.411111111
19.95555556,0.78,1008.63,16.1,0.0,8.05,16.1,16,8,19.95555556
18.88888889,0.93,1019.91,12.0428,0.0,6.0375,12.0428,12,6,18.88888889
5.016666667,0.85,1012.04,9.982,0.0,16.9533,9.982,10,17,1.505555556
13.61111111,0.51,1018.63,10.3684,0.0,13.1698,10.3684,10,13,13.61111111
20.02222222,0.44,1015.5,9.982,0.0,9.4185,9.982,10,9,20.02222222
12.24444444,0.96,1013.94,3.2844,0.0,3.4293,3.2844,3,3,12.24444444
12.77777778,0.66,1019.8,16.1,0.0,11.27,16.1,16,11,12.77777778
15.0,0.52,1018.04,7.2128,0.0,9.7405,7.2128,7,10,15.0
26.08333333,0.31,1016.81,16.1,0.0,5.1359,16.1,16,5,26.08333333
5.227777778,0.75,1018.28,15.1823,0.0,5.957,15.1823,15,6,4.016666667
2.711111111,0.77,1027.89,3.059,0.0,4.6851,3.059,3,5,2.711111111
-3.755555556,0.68,1028.28,9.982,1.0,9.2897,9.982,10,9,-7.561111111
21.73888889,0.6,1009.44,15.5526,0.0,7.4543,15.5526,16,7,21.73888889
8.311111111,1.0,1007.6,3.4615,0.0,13.6528,3.4615,3,14,6.033333333
16.48333333,0.79,1022.16,14.9569,0.0,3.3488,14.9569,15,3,16.48333333
11.45555556,0.72,1025.0,8.5491,0.0,8.0178,8.5491,9,8,11.45555556
19.63888889,0.6,1020.02,9.982,0.0,13.9587,9.982,10,14,19.63888889
16.06666667,0.28,1022.93,9.982,0.0,17.2431,9.982,10,17,16.06666667
32.2,0.26,1010.76,10.3523,0.0,22.3951,10.3523,10,22,30.57222222
16.03333333,0.73,1021.64,6.8425,0.0,2.9302,6.8425,7,3,16.03333333
12.17222222,0.8,1011.53,15.1823,0.0,7.7119,15.1823,15,8,12.17222222
-0.538888889,1.0,1010.68,0.483,1.0,5.9731,0.483,0,6,-2.616666667
10.83333333,0.79,1021.81,9.7566,0.0,7.6797,9.7566,10,8,10.83333333
17.2,0.97,1008.0,6.118,0.0,6.44,6.118,6,6,17.2
9.961111111,0.69,1026.32,10.3523,,16.9694,10.3523,10,17,7.65
12.59444444,0.73,1024.49,7.0357,0.0,4.8461,7.0357,7,5,12.59444444
16.11111111,0.56,1007.1,9.982,0.0,1.61,9.982,10,2,16.11111111
28.88333333,0.36,1012.44,9.982,0.0,7.5187,9.982,10,8,28.15555556
10.92777778,0.99,1016.83,3.703,0.0,12.7029,3.703,4,13,10.92777778
14.46666667,0.75,1021.12,15.8263,0.0,6.6493,15.8263,16,7,14.46666667
-1.1,0.92,1028.37,0.4669,1.0,9.5634,0.4669,0,10,-4.494444444
14.43333333,0.84,1018.56,10.3523,0.0,5.7799,10.3523,10,6,14.43333333
32.75555556,0.3,1006.97,9.982,0.0,4.7817,9.982,10,5,31.73888889
0.688888889,0.92,1014.21,4.4275,0.0,11.4954,4.4275,4,11,-2.833333333
12.82777778,0.61,996.19,15.1823,0.0,20.1733,15.1823,15,20,12.82777778
18.33333333,0.91,1013.98,6.2146,0.0,6.6493,6.2146,6,7,18.33333333
22.77777778,0.53,1015.8,9.982,0.0,9.66,9.982,10,10,22.77777778
13.83888889,0.39,1022.61,9.982,0.0,17.0982,9.982,10,17,13.83888889
17.85555556,0.78,1025.62,15.5526,0.0,6.1824,15.5526,16,6,17.85555556
22.2,0.55,1013.83,10.0464,0.0,15.1823,10.0464,10,15,22.2
6.972222222,0.99,1021.86,5.5384,0.0,15.6975,5.5384,6,16,4.1
16.01111111,0.97,1016.38,15.8263,0.0,3.1878,15.8263,16,3,16.01111111
16.7,0.89,1018.34,8.2593,0.0,10.8675,8.2593,8,11,16.7
17.64444444,0.93,1016.79,10.0303,0.0,6.3434,10.0303,10,6,17.64444444
1.122222222,0.75,1021.86,15.5526,0.0,15.2467,15.5526,16,15,-3.055555556
18.21666667,0.79,1016.52,15.8263,0.0,6.2629,15.8263,16,6,18.21666667
21.11111111,0.53,1016.6,11.27,0.0,8.05,11.27,11,8,21.11111111
6.616666667,0.63,1022.92,16.1,0.0,28.0301,16.1,16,28,2.338888889
6.061111111,0.94,1013.09,8.0017,0.0,14.0392,8.0017,8,14,3.222222222
9.355555556,0.89,1016.7,9.982,0.0,6.44,9.982,10,6,8.627777778
3.955555556,0.75,1017.41,11.4471,0.0,12.719,11.4471,11,13,0.872222222
11.68888889,1.0,1007.95,14.6832,0.0,10.4811,14.6832,15,10,11.68888889
10.07222222,0.41,1029.83,10.2557,0.0,13.9104,10.2557,10,14,10.07222222
5.816666667,0.65,1016.4,15.1501,0.0,11.4149,15.1501,15,11,3.366666667
26.03888889,0.44,1013.66,9.982,0.0,17.4041,9.982,10,17,26.03888889
0.555555556,0.96,1003.27,1.3202,0.0,3.1878,1.3202,1,3,0.555555556
13.79444444,0.7,1023.23,15.8263,0.0,13.8943,15.8263,16,14,13.79444444
-3.988888889,0.92,1023.29,6.7781,1.0,13.9909,6.7781,7,14,-9.094444444
2.777777778,0.76,1008.4,9.982,0.0,28.98,9.982,10,29,-2.733333333
-3.244444444,0.79,1038.86,14.9569,1.0,13.4274,14.9569,15,13,-8.055555556
8.266666667,0.74,1026.89,15.8263,0.0,11.4632,15.8263,16,11,6.316666667
22.31111111,0.39,1012.24,16.1,0.0,14.0231,16.1,16,14,22.31111111
21.13333333,0.41,1020.62,16.1,0.0,13.5079,16.1,16,14,21.13333333
14.06666667,0.71,1020.31,11.2056,0.0,9.499,11.2056,11,9,14.06666667
-3.961111111,1.0,1015.33,1.3524,1.0,11.4149,1.3524,1,11,-8.422222222
15.97222222,0.93,1017.56,4.669,0.0,11.3827,4.669,5,11,15.97222222
22.04444444,0.68,1013.85,16.1,0.0,9.3219,16.1,16,9,22.04444444
31.01666667,0.32,1019.64,16.1,0.0,9.2897,16.1,16,9,29.93333333
-0.816666667,0.87,1026.57,8.9355,1.0,10.6743,8.9355,9,11,-4.444444444
0.972222222,0.86,1034.19,3.4454,0.0,3.1073,3.4454,3,3,0.972222222
26.06111111,0.36,1016.17,16.1,0.0,9.5956,16.1,16,10,26.06111111
15.02777778,0.87,1012.97,9.982,0.0,8.1305,9.982,10,8,15.02777778
20.2,0.52,1017.58,10.3523,0.0,5.2647,10.3523,10,5,20.2
8.527777778,0.79,1008.78,14.9569,0.0,4.7495,14.9569,15,5,8.527777778
7.194444444,0.94,1014.8,1.9803,0.0,3.22,1.9803,2,3,7.194444444
16.16666667,0.84,1014.46,15.1823,0.0,13.7494,15.1823,15,14,16.16666667
2.677777778,0.83,1018.77,11.6242,0.0,13.685,11.6242,12,14,-0.866666667
5.383333333,0.52,1025.15,16.1,0.0,6.762,16.1,16,7,3.938888889
22.17777778,0.35,1007.54,15.5526,0.0,9.9659,15.5526,16,10,22.17777778
11.28333333,0.79,1015.43,6.5688,0.0,2.1252,6.5688,7,2,11.28333333
7.222222222,0.71,1010.2,11.27,0.0,28.98,11.27,11,29,3.05
22.12222222,0.47,1004.35,11.3988,0.0,24.955,11.3988,11,25,22.12222222
-4.488888889,0.96,1033.34,1.4973,1.0,6.44,1.4973,1,6,-7.361111111
13.45555556,0.66,1011.59,15.8746,0.0,8.5974,15.8746,16,9,13.45555556
1.166666667,0.93,1035.52,4.2665,0.0,0.6923,4.2665,4,1,1.166666667
20.22777778,0.79,1012.12,15.0052,0.0,4.8783,15.0052,15,5,20.22777778
26.95555556,0.34,1026.22,10.3523,0.0,16.3415,10.3523,10,16,26.55
7.861111111,0.78,1025.86,8.5813,0.0,1.9803,8.5813,9,2,7.861111111
9.511111111,0.76,1007.37,15.1501,0.0,12.4936,15.1501,15,12,7.661111111
7.133333333,0.61,1030.46,9.3702,0.0,8.8389,9.3702,9,9,5.461111111
5.205555556,0.68,1012.89,11.3988,0.0,14.4417,11.3988,11,14,2.111111111
-4.977777778,0.93,1037.7,2.2379,1.0,4.2504,2.2379,2,4,-4.977777778
18.38333333,0.69,1017.45,15.5526,0.0,6.4561,15.5526,16,6,18.38333333
15.06111111,0.61,1000.13,9.982,0.0,29.5918,9.982,10,30,15.06111111
0.116666667,1.0,1011.71,0.161,0.0,7.9051,0.161,0,8,-2.555555556
12.25,0.74,0.0,9.982,0.0,0.0,9.982,10,0,12.25
10.99444444,0.86,1027.29,9.9015,0.0,3.22,9.9015,10,3,10.99444444
11.08888889,0.8,1013.83,11.2056,0.0,27.048,11.2056,11,27,11.08888889
17.73333333,0.93,1009.92,11.9784,0.0,10.6099,11.9784,12,11,17.73333333
12.91666667,0.29,1027.31,16.1,0.0,7.5992,16.1,16,8,12.91666667
7.838888889,0.82,1028.4,9.982,0.0,9.3541,9.982,10,9,6.194444444
10.25555556,0.86,1014.9,13.1698,0.0,10.8192,13.1698,13,11,10.25555556
24.86111111,0.79,1014.69,10.0464,0.0,1.4812,10.0464,10,1,24.86111111
-2.538888889,1.0,1017.54,0.5152,1.0,5.1681,0.5152,1,5,-4.533333333
7.683333333,0.85,1017.21,8.4203,0.0,11.7369,8.4203,8,12,5.561111111
15.02222222,0.82,1016.83,11.27,0.0,12.9283,11.27,11,13,15.02222222
15.0,0.93,1011.8,6.118,0.0,11.27,6.118,6,11,15.0
13.91111111,0.54,1020.72,9.982,0.0,3.6386,9.982,10,4,13.91111111
12.05555556,0.67,1009.33,11.3988,0.0,31.3467,11.3988,11,31,12.05555556
-2.777777778,0.68,1016.0,16.1,1.0,6.44,16.1,16,6,-5.388888889
8.161111111,0.75,1003.33,9.982,0.0,9.5795,9.982,10,10,6.533333333
16.00555556,0.93,1020.47,6.2951,0.0,4.4275,6.2951,6,4,16.00555556
17.18888889,0.93,1015.23,9.8371,0.0,8.1305,9.8371,10,8,17.18888889
15.51666667,0.96,1015.86,3.3488,0.0,2.3506,3.3488,3,2,15.51666667
11.06666667,0.77,1024.71,6.118,0.0,1.7388,6.118,6,2,11.06666667
4.6,0.79,1021.93,14.168,0.0,15.8907,14.168,14,16,1.138888889
-6.666666667,0.92,1032.7,0.161,1.0,0.0,0.161,0,0,-6.666666667
17.12777778,0.37,1018.59,16.1,0.0,4.8622,16.1,16,5,17.12777778
22.61666667,0.41,1013.63,15.5526,0.0,26.8709,15.5526,16,27,22.61666667
28.82777778,0.46,1012.23,15.5526,0.0,26.2269,15.5526,16,26,28.99444444
1.277777778,0.82,1029.92,14.9086,0.0,10.2235,14.9086,15,10,-1.827777778
24.88333333,0.33,1014.89,11.2056,0.0,22.3146,11.2056,11,22,24.88333333
2.222222222,0.96,1018.6,9.982,0.0,3.22,9.982,10,3,2.222222222
10.57777778,0.93,1022.06,15.9229,0.0,13.6689,15.9229,16,14,10.57777778
-0.072222222,0.92,1010.28,1.8837,1.0,11.4793,1.8837,2,11,-3.744444444
17.02777778,0.77,1012.18,9.982,0.0,1.1592,9.982,10,1,17.02777778
12.77777778,0.69,1006.5,16.1,0.0,25.76,16.1,16,26,12.77777778
14.7,0.65,1018.75,15.1823,0.0,5.9731,15.1823,15,6,14.7
12.19444444,0.74,1022.27,11.27,0.0,0.4025,11.27,11,0,12.19444444
17.2,0.67,1015.52,11.27,0.0,20.0284,11.27,11,20,17.2
0.855555556,0.81,1029.86,2.3667,0.0,3.3649,2.3667,2,3,0.855555556
7.688888889,0.59,1021.62,14.9569,0.0,8.9838,14.9569,15,9,6.088888889
6.688888889,0.76,1017.77,14.9086,0.0,10.5294,14.9086,15,11,4.583333333
20.99444444,0.49,1015.32,10.3523,0.0,6.762,10.3523,10,7,20.99444444
17.19444444,0.96,1010.54,8.2915,0.0,5.8765,8.2915,8,6,17.19444444
22.22222222,0.81,1010.52,9.9015,0.0,13.6045,9.9015,10,14,22.22222222
23.78333333,0.48,1012.83,9.982,0.0,12.5741,9.982,10,13,23.78333333
16.98333333,0.77,1004.98,10.3523,0.0,14.007,10.3523,10,14,16.98333333
35.07222222,0.28,1017.75,9.982,0.0,1.9642,9.982,10,2,34.34444444
12.08888889,0.86,1013.32,15.134,0.0,4.8783,15.134,15,5,12.08888889
13.18888889,0.83,1023.46,16.1,0.0,10.5938,16.1,16,11,13.18888889
12.22222222,0.86,1019.9,11.27,0.0,0.0,11.27,11,0,12.22222222
19.95,0.73,1013.9,16.1,0.0,7.7924,16.1,16,8,19.95
6.588888889,0.93,1018.74,14.0875,0.0,23.0552,14.0875,14,23,2.761111111
12.11111111,0.49,1019.34,10.3523,0.0,20.8656,10.3523,10,21,12.11111111
6.15,0.99,1011.28,2.5599,0.0,5.0554,2.5599,3,5,5.383333333
15.20555556,0.38,1008.29,9.982,0.0,7.3577,9.982,10,7,15.20555556
4.85,0.89,1011.12,14.168,0.0,14.1841,14.168,14,14,1.711111111
8.816666667,0.93,1027.33,3.059,0.0,10.9158,3.059,3,11,7.072222222
12.55,0.85,1020.31,5.957,0.0,9.2897,5.957,6,9,12.55
19.97222222,0.87,1015.46,15.8263,0.0,7.6797,15.8263,16,8,19.97222222
4.022222222,0.89,1001.2,11.2056,0.0,11.6886,11.2056,11,12,1.15
17.08888889,0.72,1008.36,9.9015,0.0,19.7225,9.9015,10,20,17.08888889
13.75555556,0.33,1024.84,15.5526,0.0,4.7978,15.5526,16,5,13.75555556
7.244444444,0.6,1008.64,11.27,0.0,8.9355,11.27,11,9,5.577777778
16.52777778,0.75,1010.58,8.1949,0.0,14.5061,8.1949,8,15,16.52777778
-2.177777778,0.96,1016.53,4.9749,1.0,12.2682,4.9749,5,12,-6.483333333
18.93333333,0.43,1008.18,9.982,0.0,20.1572,9.982,10,20,18.93333333
19.58888889,0.95,1015.33,9.8371,0.0,5.6028,9.8371,10,6,19.58888889
16.13333333,0.92,1015.7,15.1823,0.0,16.8245,15.1823,15,17,16.13333333
22.13333333,0.77,1013.08,9.9015,0.0,9.4668,9.9015,10,9,22.13333333
16.09444444,0.93,1012.13,9.5634,0.0,11.9784,9.5634,10,12,16.09444444
2.066666667,0.93,1020.6,0.1771,0.0,3.1717,0.1771,0,3,2.066666667
20.46666667,0.66,1021.95,15.1823,0.0,9.6761,15.1823,15,10,20.46666667
19.00555556,0.64,1019.23,16.1,0.0,7.8246,16.1,16,8,19.00555556
22.58333333,0.38,1021.57,9.982,0.0,9.3863,9.982,10,9,22.58333333
4.838888889,1.0,1018.85,4.025,0.0,9.0643,4.025,4,9,2.694444444
6.038888889,0.76,998.92,9.982,0.0,15.4721,9.982,10,15,2.977777778
22.03333333,0.6,1013.37,11.27,0.0,17.4202,11.27,11,17,22.03333333
17.71111111,0.7,1021.25,11.2056,0.0,12.7029,11.2056,11,13,17.71111111
1.183333333,0.92,1016.05,11.9784,0.0,19.8513,11.9784,12,20,-3.711111111
13.26111111,0.8,1006.2,16.1,0.0,13.0732,16.1,16,13,13.26111111
-3.816666667,0.92,1024.29,0.1932,1.0,6.1502,0.1932,0,6,-6.466666667
15.09444444,0.71,1014.23,16.1,0.0,10.8836,16.1,16,11,15.09444444
2.355555556,0.73,1018.57,14.9569,0.0,19.803,14.9569,15,20,-2.222222222
3.866666667,0.92,1037.9,2.9785,0.0,3.22,2.9785,3,3,3.866666667
8.094444444,0.67,1023.76,9.982,0.0,12.0267,9.982,10,12,6.016666667
15.43888889,0.84,1013.45,16.1,0.0,20.2216,16.1,16,20,15.43888889
2.216666667,0.79,1024.62,5.1359,0.0,8.0822,5.1359,5,8,-0.138888889
10.02222222,0.77,1014.21,15.8263,0.0,14.5705,15.8263,16,15,10.02222222
11.17777778,0.77,1007.31,14.9569,0.0,13.2342,14.9569,15,13,11.17777778
5.0,0.86,1014.4,11.27,0.0,4.83,11.27,11,5,5.0
3.4,0.89,1014.24,9.982,0.0,11.0446,9.982,10,11,0.533333333
2.222222222,0.96,1033.39,0.161,0.0,6.5044,0.161,0,7,0.366666667
7.661111111,0.58,1023.01,10.0464,0.0,7.8729,10.0464,10,8,6.305555556
27.68888889,0.35,1023.7,9.982,0.0,4.7334,9.982,10,5,27.13333333
1.127777778,0.96,1027.73,0.322,0.0,0.0,0.322,0,0,1.127777778
27.65555556,0.36,1011.4,9.982,0.0,3.2844,9.982,10,3,27.13333333
2.294444444,0.59,1033.65,9.982,0.0,7.6797,9.982,10,8,0.072222222
9.85,0.58,1018.1,10.3523,0.0,10.5455,10.3523,10,11,8.377777778
-0.116666667,0.86,1015.49,3.9606,1.0,0.0,3.9606,4,0,-0.116666667
16.18333333,0.92,1011.52,9.982,0.0,13.2825,9.982,10,13,16.18333333
2.105555556,1.0,1014.31,4.7817,0.0,9.3702,4.7817,5,9,-0.622222222
6.111111111,0.73,1018.5,16.1,0.0,17.71,16.1,16,18,2.766666667
12.66111111,0.64,1010.75,9.982,0.0,14.5866,9.982,10,15,12.66111111
8.844444444,0.77,997.64,11.2056,0.0,17.2753,11.2056,11,17,6.227777778
21.23888889,0.66,1010.74,14.168,0.0,6.1663,14.168,14,6,21.23888889
12.22222222,0.4,1006.8,9.982,0.0,27.37,9.982,10,27,12.22222222
0.094444444,0.91,1009.97,2.0769,0.0,10.2235,2.0769,2,10,-3.238888889
3.75,0.93,1013.8,6.8586,0.0,9.5795,6.8586,7,10,1.283333333
14.33333333,0.96,1015.23,11.4954,0.0,5.5545,11.4954,11,6,14.33333333
22.84444444,0.38,1012.15,16.1,0.0,20.0284,16.1,16,20,22.84444444
19.97777778,0.84,1012.49,10.2557,0.0,9.0321,10.2557,10,9,19.97777778
-0.183333333,0.75,1032.94,8.05,1.0,0.4025,8.05,8,0,-0.183333333
24.85555556,0.32,1014.79,9.982,0.0,14.6349,9.982,10,15,24.85555556
7.527777778,0.84,0.0,6.9391,0.0,9.0965,6.9391,7,9,5.872222222
8.844444444,0.86,1014.69,16.1,0.0,6.6332,16.1,16,7,7.988888889
22.76111111,0.7,1010.43,11.27,0.0,7.6475,11.27,11,8,22.76111111
2.516666667,0.84,1020.45,7.5831,0.0,14.1197,7.5831,8,14,-1.138888889
0.022222222,0.92,1037.35,2.9463,0.0,7.5509,2.9463,3,8,-2.544444444
10.12777778,0.76,1001.9,11.2056,0.0,10.9641,11.2056,11,11,10.12777778
23.67777778,0.65,1011.68,16.1,0.0,2.8336,16.1,16,3,23.67777778
15.51111111,0.55,1017.64,16.1,,11.8335,16.1,16,12,15.51111111
20.11666667,0.67,1017.48,11.27,0.0,15.6492,11.27,11,16,20.11666667
3.955555556,0.92,1017.93,6.8425,0.0,16.9533,6.8425,7,17,0.177777778
15.0,0.78,1021.7,11.27,0.0,14.49,11.27,11,14,15.0
-2.633333333,0.91,1018.7,8.1949,1.0,7.7924,8.1949,8,8,-5.738888889
8.688888889,0.64,1017.88,7.0196,0.0,17.6295,7.0196,7,18,5.994444444
15.95555556,0.82,1009.35,11.2056,0.0,13.2181,11.2056,11,13,15.95555556
27.01666667,0.51,1015.49,10.3523,0.0,14.0553,10.3523,10,14,27.48888889
17.29444444,0.72,1013.56,14.8764,0.0,16.9533,14.8764,15,17,17.29444444
2.583333333,0.95,1007.12,6.7781,0.0,6.8908,6.7781,7,7,0.65
-3.794444444,0.82,1032.08,5.7316,1.0,8.2593,5.7316,6,8,-7.266666667
4.077777778,0.83,1019.94,7.8085,0.0,14.1197,7.8085,8,14,0.772222222
3.611111111,0.9,1004.4,13.8299,0.0,8.2432,13.8299,14,8,1.45
7.688888889,0.55,1028.74,9.982,0.0,10.9158,9.982,10,11,5.716666667
-5.927777778,0.92,1011.03,4.3631,1.0,3.9445,4.3631,4,4,-5.927777778
-10.55555556,0.84,1029.5,15.134,1.0,6.44,15.134,15,6,-14.37222222
27.26666667,0.39,1018.55,9.982,0.0,5.152,9.982,10,5,27.02222222
17.77777778,0.35,1016.9,9.982,0.0,11.27,9.982,10,11,17.77777778
16.08888889,0.99,1007.51,11.2056,0.0,10.304,11.2056,11,10,16.08888889
22.8,0.43,1013.06,16.1,0.0,15.6975,16.1,16,16,22.8
24.91111111,0.33,1022.16,10.3684,0.0,7.889,10.3684,10,8,24.91111111
17.27777778,0.7,1010.12,10.3523,0.0,24.1661,10.3523,10,24,17.27777778
8.266666667,0.96,1018.59,6.1985,0.0,10.5938,6.1985,6,11,6.466666667
2.194444444,0.49,1020.02,10.3523,0.0,10.3201,10.3523,10,10,-0.75
10.0,0.86,1020.8,8.05,0.0,9.66,8.05,8,10,8.705555556
6.088888889,0.93,1003.57,7.9695,0.0,28.0945,7.9695,8,28,1.65
17.17777778,0.9,1009.36,14.9086,0.0,11.0285,14.9086,15,11,17.17777778
-10.0,0.84,1028.8,1.771,1.0,14.49,1.771,2,14,-16.58888889
19.40555556,0.81,1006.58,15.0052,0.0,11.5759,15.0052,15,12,19.40555556
14.83888889,0.47,1014.6,11.3988,0.0,11.4471,11.3988,11,11,14.83888889
28.91666667,0.39,1013.5,16.1,0.0,11.3827,16.1,16,11,28.43888889
0.427777778,0.93,1011.03,5.8121,0.0,11.6081,5.8121,6,12,-3.172222222
13.91111111,0.76,1017.52,11.27,0.0,20.3504,11.27,11,20,13.91111111
-2.272222222,0.95,1016.22,5.2164,1.0,6.4722,5.2164,5,6,-4.816666667
3.005555556,0.79,1003.23,11.4471,0.0,17.3719,11.4471,11,17,-1.061111111
22.16666667,0.49,1011.39,9.982,0.0,15.1179,9.982,10,15,22.16666667
19.23888889,0.75,1011.8,15.8263,0.0,11.27,15.8263,16,11,19.23888889
